종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익
154030,농업회사법인아시아종묘,20672000000,10095000000,6935000000,509000000,-1667000000
260660,알리코제약,0,0,0,0,0
042000,카페24,113138000000,31628000000,2279000000,1543000000,15587000000
219420,링크제니시스,31594000000,4524000000,196000000,149000000,2347000000
267790,배럴,0,0,0,0,0
255220,에스지이,109053000000,104388000000,35328000000,3555000000,15124000000
264660,씨앤지하이테크,0,0,0,0,0
269620,시스웍,25118000000,2308000000,127000000,4002000000,5054000000
281410,한국제6호기업인수목적,0,0,0,0,0
187870,디바이스이엔지,0,0,0,0,0
281740,동부제5호기업인수목적,0,0,0,0,0
260930,씨티케이코스메틱스,139653000000,21152000000,272000000,19991000000,5225000000
241770,메카로,111131000000,12001000000,2925000000,600000000,33826000000
234300,에스트래픽,41670000000,37650000000,23158000000,3291000000,-8760000000
066360,체리부로,73148000000,118382000000,48877000000,11939000000,-493000000
007680,대원,346250000000,103314000000,54207000000,42549000000,28608000000
138580,비즈니스온커뮤니케이션,0,0,0,0,0
279410,한화에이스기업인수목적4호,0,0,0,0,0
253450,스튜디오드래곤,247200000000,108209000000,2880000000,2103000000,39892000000
276920,아이비케이에스제7호기업인수목적,0,0,0,0,0
148140,비디아이,124806000000,102540000000,11388000000,5382000000,5729000000
950160,코오롱티슈진,0,0,0,0,0
265560,영화테크,37870000000,8913000000,2450000000,305000000,3138000000
234100,세원,0,0,0,0,0
277480,신한제4호기업인수목적,0,0,0,0,0
263810,상신전자,42946000000,18926000000,1001000000,1857000000,1009000000
255440,야스,191854000000,90239000000,5994000000,2321000000,44207000000
277410,인산가,16111000000,8023000000,2691000000,703000000,4216000000
263920,에스엔피월드,9997000000,6644000000,4235000000,2823000000,-73000000
243840,신흥에스이씨,108547000000,95496000000,93174000000,981000000,14133000000
179900,유티아이,45232000000,24539000000,420000000,3711000000,2959000000
171090,선익시스템,80792000000,29363000000,2710000000,816000000,8494000000
259630,엠플러스,0,0,0,0,0
174900,앱클론,0,0,0,0,0
263540,샘코,0,0,0,0,0
263750,펄어비스,354489000000,115077000000,189428000000,7271000000,168109000000
256940,케이피에스,25469000000,6747000000,568000000,272000000,8196000000
263600,덕우전자,53517000000,21595000000,303000000,1295000000,940000000
258610,이더블유케이,30889000000,12114000000,17034000000,45000000,2070000000
270520,하나금융10호기업인수목적,0,0,0,0,0
140670,알에스오토메이션,50794000000,28862000000,5309000000,1395000000,1082000000
900310,컬러레이홀딩스,109092000000,8451000000,20000000,1535000000,27856000000
273060,엔에이치기업인수목적12호,0,0,0,0,0
118990,모트렉스,189595000000,125939000000,200782000000,10327000000,-4259000000
263800,데이타솔루션,0,0,0,0,0
263860,지니언스,25904000000,3235000000,2529000000,722000000,2365000000
263720,디앤씨미디어,39568000000,6691000000,427000000,1367000000,5801000000
091990,셀트리온헬스케어,2716773000000,1212091000000,35396000000,29220000000,9367000000
181340,이즈미디어,63793000000,37536000000,5587000000,0,4121000000
271740,한국제5호기업인수목적,0,0,0,0,0
238490,힘스,0,0,0,0,0
251630,브이원텍,70199000000,4939000000,38000000,1223000000,15665000000
227610,아우딘퓨쳐스,0,0,0,0,0
272290,이녹스첨단소재,0,0,0,0,0
003380,하림지주,2646339000000,3309778000000,1506865000000,55537000000,354949000000
261200,하나금융9호기업인수목적,0,0,0,0,0
267320,교보7호기업인수목적,0,0,0,0,0
250000,보라티알,39816000000,7058000000,9000000,3965000000,5066000000
265920,한화수성기업인수목적,0,0,0,0,0
267980,매일유업,388863000000,214403000000,100490000000,6000000,19606000000
225190,삼양옵틱스,0,0,0,0,0
264850,아이비케이에스제6호기업인수목적,0,0,0,0,0
161580,필옵틱스,90966000000,90705000000,32318000000,6933000000,-27821000000
265480,미래에셋대우기업인수목적1호,0,0,0,0,0
256630,엔에이치기업인수목적10호,0,0,0,0,0
264290,한화에이스기업인수목적3호,0,0,0,0,0
166090,하나머티리얼즈,0,0,0,0,0
251370,와이엠티,0,0,0,0,0
258790,케이비제11호기업인수목적,0,0,0,0,0
265520,에이피시스템,0,0,0,0,0
263770,유에스티,0,0,0,0,0
063760,이엘피,58925000000,10161000000,416000000,2000000000,15156000000
264450,유비쿼스,0,0,0,0,0
178320,서진시스템,195252000000,221517000000,28701000000,48000000,15463000000
183300,코미코,113324000000,46928000000,89251000000,1749000000,9184000000
246720,아스타,26781000000,4128000000,843000000,3563000000,-4910000000
262830,대신밸런스제4호기업인수목적,0,0,0,0,0
217480,에스디생명공학,99086000000,29435000000,7630000000,1895000000,10345000000
002800,신신제약,44806000000,30723000000,22542000000,106000000,3036000000
083500,에프엔에스테크,0,0,0,0,0
087260,모바일어플라이언스,37199000000,21648000000,3873000000,5054000000,2748000000
257730,신한제3호기업인수목적,0,0,0,0,0
241820,피씨엘,0,0,0,0,0
140070,서플러스글로벌,128360000000,40099000000,10630000000,0,1173000000
206650,유바이오로직스,0,0,0,0,0
256840,엔에이치기업인수목적11호,0,0,0,0,0
195440,퓨전데이타,0,0,0,0,0
241520,디에스씨인베스트먼트,0,0,0,0,0
246690,티에스인베스트먼트,0,0,0,0,0
147760,마이크로프랜드,0,0,0,0,0
204990,현성바이탈,32130000000,6960000000,4275000000,3025000000,-23434000000
196300,애니젠,0,0,0,0,0
203450,유니온커뮤니티,34474000000,14601000000,4896000000,1040000000,1022000000
215600,신라젠,116810000000,13138000000,14967000000,4727000000,-59043000000
254120,아이비케이에스제5호기업인수목적,0,0,0,0,0
241790,오션브릿지,35308000000,20947000000,0,1416000000,3536000000
220100,퓨쳐켐,43488000000,15032000000,32143000000,0,-7286000000
144960,뉴파워프라즈마,71166000000,12041000000,1704000000,8667000000,11807000000
156100,엘앤케이바이오메드,53655000000,43465000000,6321000000,2715000000,-8245000000
176440,에이치엔티일렉트로닉스,60343000000,45691000000,8447000000,40000000,8049000000
220180,핸디소프트,44047000000,23428000000,1913000000,5889000000,-5522000000
232330,에스케이제3호기업인수목적,0,0,0,0,0
237880,클리오,133620000000,45391000000,39268000000,10567000000,3186000000
900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,0,0,0,0,0
238120,로고스바이오시스템스,17434000000,701000000,1412000000,3721000000,-1924000000
252500,세화피앤씨,0,0,0,0,0
216050,인크로스,103256000000,51826000000,866000000,4279000000,1244000000
239610,에이치엘사이언스,0,0,0,0,0
241710,코스메카코리아,141641000000,106019000000,66458000000,2090000000,2438000000
900290,그레이트리치과기유한공사,0,0,0,0,0
900280,케이만금세기차륜집단유한공사,0,0,0,0,0
189300,인텔리안테크놀로지스,87608000000,29498000000,32788000000,2952000000,2212000000
072990,에이치시티,26468000000,20361000000,5322000000,447000000,4337000000
950140,잉글우드랩,59276000000,30453000000,17614000000,0,-279000000
238090,앤디포스,80693000000,37094000000,4878000000,799000000,7917000000
050960,수산아이앤티,0,0,0,0,0
201490,미투온,51321000000,36880000000,24300000000,6410000000,29486000000
250930,케이비제10호기업인수목적,0,0,0,0,0
241690,유니테크노,44423000000,18126000000,27998000000,2487000000,6096000000
250060,모비스,0,0,0,0,0
242040,나무기술,29661000000,15895000000,3359000000,718000000,207000000
234920,자이글,33852000000,11984000000,80000000,891000000,-6411000000
900270,헝셩그룹유한회사,240086000000,58323000000,1616000000,3365000000,34537000000
230360,에코마케팅,0,0,0,0,0
038160,팍스넷,41356000000,20084000000,185000000,7867000000,-35000000
208860,엔지스테크널러지,0,0,0,0,0
073560,우리손에프앤지농업회사법인,121281000000,125587000000,46267000000,11965000000,20302000000
123010,옵토팩,0,0,0,0,0
174880,장원테크,40957000000,29046000000,7574000000,2934000000,11570000000
071460,대유위니아,178276000000,197773000000,74807000000,8694000000,-1220000000
142760,바이오리더스,69233000000,78347000000,6532000000,1747000000,-6185000000
237750,피앤씨테크,0,0,0,0,0
900260,로스웰인터내셔널,225582000000,60987000000,5570000000,201000000,15790000000
144510,녹십자랩셀,0,0,0,0,0
237690,에스티팜,167299000000,9954000000,3982000000,1059000000,-15646000000
148250,알엔투테크놀로지,0,0,0,0,0
239340,미래에셋제5호기업인수목적,0,0,0,0,0
243070,휴온스,171906000000,76135000000,7553000000,9091000000,45252000000
240810,원익아이피에스,331716000000,123967000000,19163000000,8716000000,105895000000
228850,레이언스,152773000000,19180000000,4136000000,0,4979000000
225330,씨엠에스에듀,10492000000,41475000000,9560000000,5065000000,3272000000
228340,동양파일,0,0,0,0,0
222110,팬젠,0,0,0,0,0
211270,에이피위성,0,0,0,0,0
230980,솔트웍스,25369000000,13617000000,12005000000,3364000000,241000000
115180,큐리언트,0,0,0,0,0
065660,안트로젠,0,0,0,0,0
236200,슈프리마,82153000000,6481000000,763000000,15802000000,12186000000
226350,아이엠텍,17560000000,20854000000,11482000000,0,-4787000000
142210,유니트론텍,84973000000,53521000000,10017000000,4955000000,6253000000
900250,차이나크리스탈신소재홀딩스,0,0,0,0,0
221610,한솔씨앤피,25840000000,11813000000,268000000,2000000,-8027000000
109610,에스와이,169239000000,164964000000,47396000000,4983000000,9131000000
224060,코디엠,41412000000,37443000000,57000000,42978000000,-10701000000
232140,와이아이케이,121805000000,23780000000,48768000000,11681000000,32941000000
191410,육일씨엔에쓰,46142000000,57763000000,4582000000,466000000,2737000000
223310,이에스브이,19863000000,35406000000,548000000,40656000000,-12477000000
145020,휴젤,684808000000,23045000000,110438000000,36768000000,60195000000
222980,한국맥널티,15342000000,11512000000,2696000000,1329000000,742000000
206560,덱스터스튜디어,56311000000,15218000000,2372000000,7213000000,2067000000
013310,아진산업,133245000000,223717000000,168267000000,13366000000,8882000000
217730,강스템바이오텍,48993000000,20056000000,5556000000,3071000000,-11694000000
047920,씨트리,21275000000,16224000000,3201000000,1264000000,-5826000000
133750,메가엠디,37023000000,41748000000,1720000000,5759000000,1891000000
225530,보광산업,0,0,0,0,0
140860,파크시스템스,40050000000,7076000000,37000000,13000000,5685000000
230240,에치에프알,99249000000,38708000000,8092000000,1809000000,-4969000000
122640,예스티,57192000000,53329000000,25514000000,15878000000,201000000
222040,코스맥스엔비티,118264000000,131865000000,51397000000,1997000000,17986000000
058110,멕아이씨에스,8238000000,7760000000,11197000000,10000000,-1827000000
217820,엔에스,51713000000,38302000000,7565000000,105000000,2994000000
213090,미래테크놀로지,45275000000,16592000000,3908000000,13580000000,4234000000
221840,하이즈항공,51232000000,16202000000,39334000000,2582000000,1221000000
197210,리드,54577000000,63865000000,4318000000,18000000,-954000000
180400,캔서롭,11658000000,1648000000,30990000000,40859000000,-5086000000
127160,매직마이크로,36745000000,61618000000,5199000000,1836000000,398000000
221980,케이디켐,46557000000,5789000000,2095000000,20804000000,7269000000
212560,네오오토,0,0,0,0,0
227950,마이크로텍,13835000000,11431000000,3519000000,1467000000,-861000000
214370,케어젠,209819000000,9306000000,3349000000,3251000000,36565000000
185490,아이진,0,0,0,0,0
190510,나무가,66784000000,73489000000,9856000000,1189000000,1857000000
056090,유앤아이,36638000000,18248000000,17413000000,2048000000,-4912000000
226340,본느,24501000000,9138000000,394000000,833000000,3432000000
115960,연우,94773000000,44357000000,49817000000,28000000,6166000000
182400,에이티젠,22103000000,7995000000,27686000000,39843000000,-14434000000
092870,엑시콘,55732000000,11789000000,15441000000,14760000000,3675000000
226360,이엑스티,31938000000,6068000000,151000000,6488000000,3455000000
214870,에치디프로,43969000000,27613000000,361000000,7337000000,908000000
225430,아이비케이에스제3호기업인수목적,0,0,0,0,0
226440,한송네오텍,0,0,0,0,0
225590,패션플랫폼,0,0,0,0,0
225570,넷게임즈,0,0,0,0,0
217190,제너셈,0,0,0,0,0
219130,타이거일렉,0,0,0,0,0
175140,인포마크,36336000000,27266000000,3220000000,2865000000,-827000000
225650,쿠첸,0,0,0,0,0
222080,씨아이에스,139768000000,118212000000,10379000000,434000000,-12072000000
220630,해마로푸드서비스,63024000000,54592000000,5280000000,4548000000,5345000000
224110,에이텍티앤,53012000000,21165000000,4006000000,20195000000,7800000000
196700,웹스,26879000000,25779000000,2251000000,387000000,343000000
131760,파인텍,35962000000,67740000000,7826000000,2507000000,355000000
222810,한류에이아이센터,0,0,0,0,0
222800,심텍,252395000000,520650000000,78128000000,1025000000,30763000000
189980,흥국에프엔비,36112000000,21828000000,291000000,5050000000,4252000000
222420,쎄노텍,0,0,0,0,0
094360,칩스앤미디어,23837000000,2164000000,1150000000,2881000000,2023000000
127710,아시아경제,46469000000,26059000000,24107000000,92224000000,5755000000
214430,아이쓰리시스템,0,0,0,0,0
067730,로지시스,0,0,0,0,0
220260,켐트로스,0,0,0,0,0
214450,파마리서치프로덕트,105769000000,15480000000,23834000000,35403000000,8704000000
219550,엠피한강,0,0,0,0,0
087010,펩트론,0,0,0,0,0
218410,알에프에이치아이씨,180455000000,47064000000,27402000000,8316000000,7726000000
094170,동운아나텍,0,0,0,0,0
214180,민앤지,131386000000,65888000000,13629000000,32404000000,26040000000
178780,유테크,15609000000,33254000000,12052000000,6999000000,-11620000000
160600,에스엔텍,51355000000,40401000000,9336000000,3102000000,4938000000
217600,켐온,0,0,0,0,0
166480,코아스템,49734000000,6712000000,4754000000,1048000000,-4021000000
214310,세미콘라이트,31424000000,32553000000,609000000,6327000000,-5403000000
177350,베셀,56381000000,41248000000,13456000000,3814000000,2629000000
217270,넵튠,14152000000,44563000000,16238000000,91612000000,-18371000000
218150,미래생명자원,22374000000,5607000000,56000000,90000000,1981000000
160980,싸이맥스,61788000000,18837000000,11516000000,23805000000,15651000000
217500,러셀,0,0,0,0,0
087600,픽셀플러스,0,0,0,0,0
217620,디딤,23474000000,27859000000,8323000000,1564000000,4447000000
187420,제노포커스,17003000000,4385000000,4386000000,7377000000,-1214000000
215380,우정바이오,0,0,0,0,0
215480,토박스코리아,0,0,0,0,0
215790,이노인스트루먼트,0,0,0,0,0
215360,우리산업,164200000000,129945000000,8307000000,299000000,17356000000
215200,메가스터디교육,81373000000,129518000000,21719000000,4677000000,48211000000
215090,한컴유니맥스,0,0,0,0,0
215100,로보로보,17252000000,1407000000,55000000,5644000000,2735000000
214680,디알텍,35252000000,15513000000,2958000000,1484000000,1572000000
195990,유지인트,59625000000,52824000000,8069000000,34288000000,-5425000000
215000,골프존,145265000000,54340000000,4798000000,30000000,28160000000
214150,클래시스,26600000000,14825000000,9809000000,419000000,17476000000
214270,퓨쳐스트림네트웍스,120332000000,133123000000,12915000000,22086000000,9729000000
189690,포시에스,14268000000,2121000000,141000000,5417000000,3892000000
213420,덕산네오룩스,0,0,0,0,0
060480,국일신동,0,0,0,0,0
206640,바디텍메드,62819000000,14709000000,20709000000,1674000000,6495000000
208640,썸에이지,33528000000,31933000000,353000000,2405000000,-3121000000
193250,와이제이엠게임즈,67661000000,31644000000,1782000000,20920000000,-5565000000
204630,화이브라더스코리아,38791000000,21177000000,782000000,15191000000,358000000
200470,하이셈,0,0,0,0,0
200670,휴메딕스,55839000000,23652000000,774000000,13153000000,2680000000
208710,바이오로그디바이스,42415000000,27705000000,2791000000,5690000000,7987000000
189860,서전기전,0,0,0,0,0
067390,아스트,210843000000,126358000000,165891000000,24476000000,2530000000
080580,오킨스전자,18004000000,16384000000,8914000000,796000000,1197000000
208350,지란지교시큐리티,53197000000,14155000000,2111000000,2220000000,3073000000
160550,넥스트엔터테인먼트월드,134773000000,106294000000,21136000000,33134000000,-10606000000
124500,아이티센,216522000000,168762000000,59175000000,23878000000,10403000000
142280,녹십자엠에스,44865000000,21744000000,25466000000,31000000,-5919000000
187220,디티앤씨,36115000000,41232000000,32320000000,15019000000,4018000000
208370,셀바스헬스케어,18597000000,19294000000,6996000000,424000000,-10245000000
208140,정다운,58537000000,41844000000,19323000000,2712000000,12495000000
149980,하이로닉,25650000000,3770000000,821000000,1005000000,-28000000
084650,랩지노믹스,0,0,0,0,0
200710,에이디테크놀로지,62253000000,26054000000,1937000000,7418000000,12099000000
200780,비씨월드제약,46306000000,32794000000,38650000000,1699000000,9283000000
207760,미스터블루,23657000000,12267000000,595000000,0,917000000
196170,알테오젠,58257000000,2477000000,2207000000,371000000,-7660000000
206400,엔터메이트,18126000000,17562000000,235000000,6000000000,-10986000000
178920,에스케이씨코오롱피아이,0,0,0,0,0
140520,대창스틸,119188000000,143321000000,12002000000,10089000000,2813000000
173940,에프엔씨엔터테인먼트,47164000000,15780000000,3035000000,16667000000,-6004000000
205470,휴마시스,0,0,0,0,0
200230,텔콘알에프제약,25624000000,26336000000,7000000,99486000000,-7874000000
194510,파티게임즈,88392000000,112421000000,2455000000,4611000000,455000000
204840,지엘팜텍,8269000000,6360000000,17228000000,1426000000,389000000
204620,글로벌텍스프리,99376000000,9950000000,28300000000,2278000000,696000000
196490,디에이테크놀로지,119941000000,76214000000,4556000000,15612000000,2110000000
205500,액션스퀘어,0,0,0,0,0
205100,엑셈,51751000000,10702000000,2247000000,4645000000,4494000000
191420,테고사이언스,0,0,0,0,0
192440,슈피겐코리아,193919000000,31308000000,4198000000,28011000000,49182000000
182690,테라셈,5789000000,11309000000,3118000000,8000000,-6523000000
143540,영우디에스피,82660000000,95145000000,6723000000,246000000,-14330000000
203650,드림시큐리티,15796000000,2555000000,388000000,1171000000,3145000000
041920,메디아나,32314000000,6811000000,534000000,1753000000,3475000000
194480,데브시스터즈,90404000000,2949000000,15558000000,33691000000,-12322000000
203690,프로스테믹스,16685000000,1218000000,206000000,2493000000,-4854000000
192410,감마누,104828000000,37709000000,30121000000,2368000000,-3599000000
198440,고려시멘트,0,0,0,0,0
187270,신화콘텍,0,0,0,0,0
177830,파버나인,31959000000,48241000000,18190000000,2094000000,5716000000
090410,덕신하우징,61651000000,34581000000,11800000000,664000000,1897000000
004650,창해에탄올,127411000000,145482000000,61342000000,15713000000,10459000000
192390,윈하이텍,0,0,0,0,0
059120,아진엑스텍,0,0,0,0,0
200130,콜마비앤에이치,182104000000,106320000000,4230000000,28836000000,16711000000
105550,트루윈,0,0,0,0,0
196450,텔루스,15385000000,17315000000,983000000,16630000000,-6120000000
071850,캐스텍코리아,126052000000,131209000000,33290000000,517000000,4952000000
187790,나노,51118000000,42133000000,6663000000,4599000000,2193000000
192250,케이사인,49038000000,18355000000,0,3613000000,1400000000
138080,오이솔루션,57027000000,25369000000,5736000000,4686000000,234000000
108790,인터파크,396727000000,405010000000,2517000000,14138000000,4419000000
053300,한국정보인증,69694000000,20612000000,55000000,14718000000,9012000000
154040,솔루에타,115677000000,123799000000,16925000000,11579000000,5531000000
090850,이지웰페어,46763000000,53388000000,1220000000,6402000000,7001000000
184230,에스지에이솔루션즈,30388000000,20421000000,12944000000,12447000000,-688000000
049080,기가레인,97225000000,80324000000,30230000000,3779000000,-3281000000
150840,인트로메딕,14380000000,15688000000,753000000,13006000000,-3241000000
085810,알티캐스트,129070000000,67214000000,6371000000,4026000000,4098000000
170030,현대공업,98104000000,36508000000,3687000000,1720000000,-577000000
067570,엔브이에이치코리아,286016000000,355514000000,172050000000,9253000000,3737000000
134580,디엠티,38469000000,9703000000,30000000,0,1543000000
182360,큐브엔터테인먼트,18630000000,11227000000,877000000,300000000,1931000000
171120,라이온켐텍,0,0,0,0,0
171010,램테크놀러지,11776000000,23282000000,5935000000,636000000,2127000000
161570,더 미동,26161000000,1251000000,0,6915000000,-1188000000
138360,에이씨티,48089000000,17322000000,6750000000,18895000000,-2892000000
076610,해성옵틱스,64948000000,133814000000,14876000000,2903000000,-6170000000
168330,내츄럴엔도텍,24240000000,23579000000,1100000000,3000000,-13587000000
131970,테스나,0,0,0,0,0
150900,파수닷컴,26029000000,11142000000,13383000000,709000000,1533000000
170920,엘티씨,65619000000,49427000000,26208000000,4152000000,3315000000
119850,지엔씨에너지,68233000000,32885000000,2232000000,5680000000,1802000000
092040,아미코젠,75293000000,53360000000,17565000000,54277000000,2225000000
130500,GH신소재,24534000000,34388000000,5525000000,20005000000,671000000
170790,파이오링크,0,0,0,0,0
151860,케이지이티에스,45916000000,57486000000,18408000000,59238000000,13643000000
089600,나스미디어,229308000000,145808000000,15356000000,10207000000,24946000000
950130,엑세스바이오인코퍼레이션,40497000000,23190000000,28236000000,6387000000,-4382000000
141080,레고켐바이오사이언스,93379000000,9946000000,6446000000,5185000000,-15978000000
158310,인터불스,14684000000,23975000000,190000000,17736000000,-5385000000
097800,윈팩,0,0,0,0,0
104540,코렌텍,38984000000,11376000000,27779000000,22000000,-4372000000
159580,제로투세븐,89436000000,57409000000,14230000000,4000000,-4708000000
114810,아이원스,0,0,0,0,0
153490,우리이앤엘,105209000000,63682000000,3070000000,6718000000,4563000000
099190,아이센스,110761000000,28210000000,40571000000,4940000000,27402000000
141020,포티스,70521000000,42861000000,1142000000,3273000000,-7461000000
159910,스킨앤스킨,30247000000,17307000000,2069000000,2746000000,-3986000000
950110,SBI핀테크솔루션즈,221573000000,205590000000,19326000000,11282000000,11454000000
046970,우리로,37636000000,44719000000,1382000000,22370000000,2701000000
113810,디젠스,38666000000,47228000000,9320000000,3763000000,-937000000
141070,맥스로텍,0,0,0,0,0
155650,와이엠씨,134630000000,88798000000,2161000000,1213000000,22136000000
149950,아바텍,0,0,0,0,0
121850,코이즈,21262000000,27383000000,4597000000,113000000,-1865000000
149940,모다,0,0,0,0,0
151910,나노스,39352000000,48820000000,1790000000,0,-3247000000
097520,엠씨넥스,274597000000,318276000000,4367000000,2818000000,19581000000
153460,네이블커뮤니케이션즈,0,0,0,0,0
106520,디지탈옵틱,23424000000,35721000000,27466000000,23090000000,-17705000000
137400,피엔티,236784000000,197351000000,23889000000,2840000000,3754000000
141000,비아트론,130148000000,27326000000,1355000000,7778000000,2275000000
072950,빛샘전자,39838000000,6075000000,3136000000,460000000,1606000000
143240,사람인에이치알,47612000000,14755000000,107000000,39474000000,18876000000
126870,뉴로스,89878000000,85804000000,11633000000,8763000000,879000000
147830,제룡산업,0,0,0,0,0
091590,남화토건,40933000000,8118000000,12069000000,74788000000,14000000
140410,메지온,0,0,0,0,0
104830,원익머트리얼즈,83084000000,31833000000,2295000000,37884000000,42164000000
127120,디엔에이링크,22517000000,14520000000,942000000,1035000000,-2912000000
130580,나이스디앤비,36487000000,10651000000,810000000,14219000000,10423000000
131090,시큐브,27302000000,5941000000,37000000,62000000,2313000000
100660,서암기계공업,0,0,0,0,0
115480,씨유메디칼시스템,40134000000,36310000000,20096000000,11101000000,3661000000
123260,파인넥스,16413000000,43375000000,1550000000,12359000000,-2820000000
139670,넥스트리밍,12358000000,902000000,754000000,0,-3124000000
121800,비덴트,60900000000,8248000000,31311000000,208054000000,1159000000
112240,에스에프씨,66583000000,41513000000,2153000000,32718000000,-9484000000
138070,신진에스엠,47319000000,21025000000,16159000000,3213000000,4079000000
123570,이엠넷,64470000000,25845000000,5161000000,1623000000,5544000000
122870,와이지엔터테인먼트,232692000000,62690000000,82190000000,166099000000,9484000000
136510,쎄미시스코,23949000000,8375000000,1825000000,457000000,-669000000
089530,에이티세미콘,16774000000,50207000000,13317000000,405000000,6804000000
089030,테크윙,148245000000,121317000000,50933000000,383000000,25093000000
101240,씨큐브,0,0,0,0,0
007820,에스엠코어,78142000000,27614000000,2336000000,137000000,227000000
115530,씨엔플러스,12940000000,11496000000,953000000,3151000000,-1205000000
043290,케이맥,56738000000,19506000000,10833000000,10274000000,8050000000
090360,로보스타,130056000000,65382000000,3361000000,1022000000,2243000000
131220,대한과학,25054000000,7482000000,2137000000,27000000,2590000000
131390,피앤이솔루션,117925000000,76314000000,10833000000,1342000000,11750000000
143160,아이디스,127710000000,13199000000,459000000,10656000000,263000000
134780,화진,44145000000,50420000000,12663000000,11303000000,-4744000000
137950,제이씨케미칼,48524000000,80437000000,24349000000,15268000000,9024000000
040910,아이씨디,114192000000,46663000000,13163000000,1614000000,39699000000
123330,제닉,33587000000,24049000000,10322000000,0,-11410000000
139050,데일리블록체인,17547000000,20603000000,4912000000,15435000000,-998000000
089980,상아프론테크,139501000000,118852000000,5894000000,540000000,5324000000
138610,나이벡,0,0,0,0,0
109080,옵티시스,0,0,0,0,0
108380,대양전기공업,157963000000,57921000000,630000000,3170000000,9492000000
019770,탑금속,79797000000,84036000000,10507000000,443000000,-1203000000
137940,넥스트아이,124985000000,59763000000,1992000000,13870000000,1047000000
131100,리켐,31542000000,21223000000,120000000,354000000,475000000
138690,엘아이에스,28159000000,98325000000,7638000000,0,12803000000
122450,케이엠에이치,129021000000,152805000000,98553000000,55079000000,34640000000
121440,골프존뉴딘홀딩스,99969000000,209278000000,79496000000,208710000000,1114000000
136540,윈스,0,0,0,0,0
136480,하림,380689000000,435738000000,91922000000,11527000000,1511000000
134060,이퓨쳐,0,0,0,0,0
104480,티케이케미칼,0,0,0,0,0
008470,부스타,0,0,0,0,0
121600,나노신소재,70792000000,7669000000,1957000000,2961000000,8750000000
093320,케이아이엔엑스,46422000000,5705000000,1014000000,8882000000,13165000000
130740,티피씨,57442000000,49404000000,15738000000,1354000000,-384000000
131180,딜리,39774000000,4350000000,185000000,632000000,95000000
061970,엘비세미콘,101420000000,147458000000,79732000000,391000000,27449000000
126880,제이엔케이히터,133518000000,122721000000,28837000000,18306000000,4875000000
033560,블루콤,106325000000,5102000000,1018000000,3130000000,83000000
048530,인트론바이오테크놀로지,40156000000,14167000000,1483000000,1055000000,5166000000
119860,다나와,74756000000,17032000000,4923000000,7141000000,7344000000
131370,알서포트,33898000000,4748000000,458000000,15787000000,5479000000
064290,인텍플러스,17870000000,11125000000,2677000000,757000000,-8319000000
131290,티에스이,112751000000,37731000000,13549000000,11210000000,14834000000
131400,액트,25450000000,29885000000,1817000000,371000000,2773000000
120240,대정화금,0,0,0,0,0
128660,피제이메탈,0,0,0,0,0
131030,디에이치피코리아,0,0,0,0,0
096690,제이스테판,34930000000,18229000000,22000000,5274000000,-5356000000
033830,티비씨,86479000000,10614000000,1005000000,5308000000,-499000000
033170,시그네틱스,51741000000,35286000000,17783000000,11485000000,-7186000000
122800,썬테크놀로지스,8935000000,12775000000,2230000000,17000000,-5850000000
041460,한국전자인증,46474000000,17113000000,508000000,1767000000,3597000000
105740,디케이락,0,0,0,0,0
126600,코프라,116336000000,52461000000,1287000000,128000000,2012000000
123420,선데이토즈,97461000000,13792000000,1741000000,49444000000,8557000000
111870,삼본정밀전자,97592000000,46733000000,295000000,22130000000,779000000
123860,아나패스,0,0,0,0,0
058400,케이엔엔,54354000000,12401000000,3501000000,30952000000,7804000000
069140,누리플랜,21815000000,18171000000,7072000000,1301000000,-2318000000
119830,아이텍반도체,56783000000,10944000000,71152000000,7452000000,2496000000
101930,인화정공,106840000000,151037000000,13024000000,79481000000,-2025000000
078650,코렌,25319000000,30782000000,12085000000,0,4361000000
068940,아이씨케이,19524000000,12205000000,1316000000,97000000,-2277000000
123840,한일진공,106962000000,24488000000,4891000000,15812000000,303000000
117670,알파홀딩스,42454000000,50861000000,4145000000,22828000000,-6125000000
119500,포메탈,0,0,0,0,0
068240,다원시스,161975000000,90202000000,67532000000,13676000000,8692000000
096530,씨젠,124513000000,26051000000,9398000000,3606000000,9002000000
122990,와이솔,131346000000,105959000000,5189000000,1796000000,53589000000
126700,하이비젼시스템,108131000000,46861000000,168000000,8903000000,20080000000
126640,화신정공,0,0,0,0,0
123410,코리아에프티,163134000000,172063000000,40946000000,5801000000,6768000000
123040,엠에스오토텍,306687000000,422681000000,162386000000,6006000000,27398000000
067920,이글루시큐리티,45664000000,7579000000,855000000,1712000000,2165000000
119610,인터로조,87830000000,20647000000,4117000000,3644000000,17126000000
106190,하이텍팜,0,0,0,0,0
114120,크루셜텍,85732000000,58404000000,8016000000,10991000000,-1645000000
121890,에스디시스템,0,0,0,0,0
123750,알톤스포츠,36587000000,25632000000,50000000,116000000,-1191000000
089850,유비벨록스,166795000000,103324000000,15901000000,6561000000,1670000000
111820,지와이커머스,76114000000,18607000000,1074000000,2475000000,-3193000000
